,rank_test_score,param_linearregression__fit_intercept,param_polynomialfeatures__degree,param_truncatedsvd__n_components,mean_test_score,std_test_score,mean_fit_time,std_fit_time,mean_score_time,std_score_time,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score
0,1,False,4,4,-1.3890691619826232,0.5154478753674563,41.82142629623413,3.8447824921690494,2.5711417198181152,0.13127482119839157,-1.0614345924022042,-1.467348590143612,-2.316711452493444,-0.8005227670926693,-1.2993284077811857
1,2,True,4,4,-1.395600343000734,0.513417346427035,47.63071002960205,2.9992496824102766,2.6295724391937254,0.09976925806721891,-1.0882629345892316,-1.4488877061860685,-2.323246113584049,-0.8006370720218589,-1.316967888622462
2,3,True,4,5,-1.4168698730023355,0.5143812152358264,164.54614429473878,9.32343791669346,3.323862600326538,0.12729620837587277,-1.1048011497142336,-1.6184447666374682,-2.295820200237512,-0.7906659280620457,-1.2746173203604183
3,4,False,4,5,-1.4200152610213124,0.5218154650142921,130.49122343063354,18.4768309855702,3.310892391204834,0.2113012017750795,-1.0964916314475985,-1.601386160753428,-2.3209194125464507,-0.7912264337546068,-1.290052666604479
